"Search Parameters"	"Id"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsu"	"Vol"	"Country"	"Area"	"Region"	"Location Name"	"Latitude"	"Longitude"	"Focal Depth (km)"	"Mag"	"Mw"	"Ms"	"Mb"	"Ml"	"Mfa"	"Unk"	"MMI Int"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage ($Mil)"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"	"Total Deaths"	"Total Death Description"	"Total Missing"	"Total Missing Description"	"Total Injuries"	"Total Injuries Description"	"Total Damage ($Mil)"	"Total Damage Description"	"Total Houses Destroyed"	"Total Houses Destroyed Description"	"Total Houses Damaged"	"Total Houses Damaged Description"
	217	850	7	15						"IRAN"		140	"IRAN:  REY (RAY)"	35.3	51.2										45000	4						3					45000	4										
	5899	850	11	27				69		"JAPAN"		30	"JAPAN:  YOMAGATA, SHONAI"	39	139.9		7		7																			3						2				
	218	851								"ARMENIA"		40	"ARMENIA:  DVIN"	40	44.6	10	5.2		5.2					8	12000	4											12000	4										
	219	853								"ITALY"		130	"ITALY:  BOIANO"	41.5	14.5									10																								
	222	854	6	2						"TUNISIA"		15	"TUNISIA:  KAIROUAN, TUNIS"	35.7	10.1									10								3		3										3		3		
	220	854								"ARMENIA"		40	"ARMENIA:  TOVIN"	40	45										2000	4						3					2000	4						3				
	221	854								"FRANCE"		120	"FRANCE:  CAMBRAI,TOURNAI,MAYENCE"	50.1	3.1									8								2																
	224	855	5	22						"IRAN"		140	"IRAN:  REY (RAY)"	35.3	51.2											3						3		3				3						3		3		
	225	856	1							"ARMENIA"		40	"ARMENIA:  DVIN"	40	44.6	10	4.5		4.5					8								3		3				2						3		3		
	230	856	12	3						"TUNISIA"		15	"TUNISIA:  TUNIS"	36.8	10.2									10	45000	4						4					45000	4						4				
	232	856	12	22						"IRAN"		140	"IRAN:  DAMGHAN, QUMIS"	36.2	54.3		7.9		7.9					10	200000	4						4		4			200000	4						4		4		
	227	856	12							"GREECE"		130	"GREECE:  KORINTHOS,PATRAI (PATRAS)"	37.9	22.9										45000	4											45000	4										
	8179	857	4							"EGYPT"		15	"EGYPT"																			2		2		2								2				2
	234	858	1							"TURKEY"		140	"TURKEY; ARMENIA:  DVINA"	40	44.6	10	5.2						5.2		12000	4						3																
	235	858	4	19						"IRAN"		140	"IRAN:  TABRIZ"	38	46.2											3						3																
	238	859	4	8						"TURKEY"		140	"TURKEY:  ANTAKYA (ANTIOCH)"	36	36									11		3						3																
	240	860	5	23			0			"IRAQ"		140	"IRAQ:  BAGHDAD"	33	44.5									8								2																
	242	863	2	24						"IRAN"		140	"IRAN:  REY (RAY)"	35.3	51.2											3						3																
	243	863	4							"TURKEY"		140	"TURKEY; ARMENIA:  DVINA"	40	44.6	10	4.9						4.9			3						2																
	7342	863	7	10				72		"JAPAN"		30	"JAPAN: NAOETSU, NIIGATA PREFECTURE"	37.1	138		7		7							3						3		3				3						3		3		
	241	863								"IRAN"		140	"IRAN:  TABRIZ; ARMENIA:  JEREVAN (ERIVAN)"	38	46.2											3						3																
	244	864	1	15			0			"IRAN"		140	"IRAN:  REY"	35.3	51.2																	2																
	245	867	1	9			0			"TURKEY"		140	"TURKEY"	41	29									10																								
	247	869	7	13				74		"JAPAN"		30	"JAPAN:  SANRIKU"	38.5	143.8		8.6		8.6							3						4		3				4						4		3		
	254	871	11	18						"IRAN"		140	"IRAN:  SAIMAREH"	33.2	47.2		6.8		6.8					7	20000	4						4		4			20000	4						4		4		
	259	876	7	14						"CHINA"		30	"CHINA:  NINGXIA: QINGTONGXIA"	37.8	105.9		6.5		6.5					8		3						2		2				3						2		2		
	260	881	5	26				4282		"SPAIN"		130	"SPAIN; ALGERIA; MOROCCO"	36	-8		7.5						7.5	10								3		3		3								3		3		3
	261	885	11	27						"EGYPT"		15	"EGYPT:  AL-QAHIRAH (CAIRO)"	30	31.1									10	1000	3						3		3		3	1000	3						3		3		
	5900	887	8	2				76		"JAPAN"		30	"JAPAN:  HONSHU:  NIIGATA"	37.5	138.1		6.5		6.5																		2000	4										
	262	887	8	26				77		"JAPAN"		30	"JAPAN:  NANKAIDO"	33	135.3		8.6		8.6							2						3		3				3						3		3		
	263	891					0			"IRAN"		140	"IRAN:  ARDABIL"	38.3	48.3	20	6.3						6.3	9								3																
	268	893	12	24						"ARMENIA"		40	"ARMENIA:  DVIN; IRAN:  ARDABIL"	40	44.6	10								10	150000	4						4		4			150000	4						4		4		
	270	894					0			"ITALY"		130	"ITALY:  VERONA"	45.3	11		5.3						5.3			2						2																
	272	896	9	4			0			"MACEDONIA"		130	"BALKANS NW:  MACEDONIA"	41.7	22.9									10																								
	271	896					0			"ITALY"		130	"ITALY:  ROMA (ROME)"	41.9	12.6											3						3																
	273	898					0			"IRAN"		140	"IRAN:  REY (RAY)"	35.3	51.2																	3																
	274	910	9	9			0			"IRAQ"		140	"IRAQ:  KUFAH,BAGHDAD"	33.2	44.2																	2																
	275	912	4				0			"IRAN"		140	"IRAN:  DINAVAR"	34.6	47.8																	3																
	5901	922						79		"JAPAN"		30	"JAPAN:  KUMANONADA"	33.8	136.7		7		7													1												1				
	276	942	6				0			"UZBEKISTAN"		40	"UZBEKISTAN:  BUKHARA"	39.7	64.5	20	6.7						6.7	9								3																
	277	942	9	15						"IRAN"		140	"IRAN:  LADNESA"	36	51.7											3																						
	280	943	8	20						"TURKMENISTAN"		40	"TURKMENISTAN:  NISA"	38	58.3										5000	4						3																
	281	951					0			"SYRIA"		140	"SYRIA:  HALAB (ALEPPO),RAHBA,DULUK; TURKEY: ANTAKYA"	36.1	37.1									9								3																
	282	953	8	20			0			"TURKMENISTAN"		40	"TURKMENISTAN:  NISA"	38	58.3	18	7.1						7.1	10								3																
	284	956	4	15			0			"IRAN"		140	"IRAN:  HAMADAN"	34.9	48.4											3						2																
	286	957	4							"IRAQ"		140	"IRAQ:  HALWAN; IRAN:  KEREND,QASR-E-SHIRIN"	34.8	44.8									7								3																
	287	957					0	80		"IRAN"		140	"IRAN:  RAY, TALQAN"	35.7	51.4																																	
	290	958	2	23			0			"IRAN"		140	"IRAN:  REY (RAY); AFGHANISTAN: TALQAN"	35.3	51.2											3						3						3						3				
	293	958	3				0			"IRAQ"		140	"IRAQ:  HALWAN,JALULA,KHANIKIN,BAGHDAD"	33.2	44.2																	3												3				
	294	963	7	22				3429		"ITALY"		130	"ITALY:  SICILY"	38	15									11		3												4										
	295	972					0			"TURKEY"		140	"TURKEY:  ANTAKYA (ANTIOCH); SYRIA"	36.1	36.1									9								2																
	297	977	8	19			0			"IRAN"		140	"IRAN:  TAHERI (SIRAF)"	27.4	52.2																	3																
	298	978	6	17						"IRAN"		140	"IRAN:  TAHERI (SIRAF)"	27.7	52.3		5.3		5.3					7	2000	4						3		3			2000	4						3		3		
	299	985	2	10			0			"ITALY"		130	"ITALY:  BENEVENTO"	41.1	14.8																	2																
	300	986	5	13						"IRAQ"		140	"IRAQ:  AL-MAWSIL (MOSUL)"	36.2	43.1									8		3						3																
	303	990					0			"ITALY"		130	"ITALY:  BENEVENTO"	41.1	14.8									10																								
	304	991	4	5			0	82		"SYRIA"		140	"SYRIA:  DIMASHQ (DAMASCUS)"	33.5	36.3									9								2																
	7902	999	8	23						"CHINA"		30	"CHINA:  HUNAN PROVINCE"	29	112											2						2						2						2				
	7904	999	10							"CHINA"		30	"CHINA:  JIANGSU PROVINCE:   CHANGZHOU"	31.8	119.9		5.5		5.5					7								1												1				
	306	1000	1							"SLOVENIA"		130	"BALKANS NW:  SLOVENIA:  LJUBLJANA"	46	14.5									8								3																
	307	1000	4	30						"CHINA"		30	"CHINA:  SHAANXI PROVINCE"	35	110										62	2						1					62	2						1				
	309	1001	1							"CHINA"		30	"CHINA:  SHAANXI PROVINCE:  TSIN"	34.3	109										60	2											60	2										
	308	1001					0			"ITALY"		130	"ITALY:  VERONA"	45.3	11		6						6			3						2																
	312	1003					0			"FRANCE"		120	"FRANCE:  BURGUNDY"	47	6																	3																
	311	1003								"TURKEY"		140	"TURKEY:  KARS, DIGOR, ANI (ARMENIA)"	40.5	43.3	20	4.2						4.2	7		3						2																
	316	1007	9	17						"IRAQ"		140	"IRAN-IRAQ:  DINAVAR,BAGHDAD, TIGRIS-KTESIPHON"	33.2	44.2									8	16000	4						3																
	318	1008	4	11				3562		"IRAN"		140	"IRAN-IRAQ:  DAINAWAR"	27.665	52.348		6.5		6.5						16000	4						4					16000	4						4				
	319	1010	3	9			0			"TURKEY"		140	"TURKEY"	41	29.5									10																								
	321	1013								"ICELAND"		120	"ICELAND:  SUDURLAND"	64	-21									10	11	1											11	1										
	322	1021	5	12	10		0			"SWITZERLAND"		120	"SWITZERLAND"	47.5	7.6									9								3																
	7905	1022	4							"CHINA"		30	"CHINA:  SHAANXI PROVINCE:  DATONG"	39.8	113.1		6.5		6.5					8								1		1										1		1		
	5902	1026	6	16				83		"JAPAN"		30	"JAPAN:  OFF MASUDA, SHIMANE PREFECTURE"	34.8	131.8		7.5		7.5																		1001	4						3	3000	4		
	8156	1033	12	5				84		"SYRIA"		140	"ISRAEL:  RAMALA, GAZA, NABLUS; EGYPT"	33	35									10	70000	4						3		3			70000	4						3		3		
	325	1036	7							"NORTH KOREA"		30	"NORTH KOREA:  KAESONG"	37.6	126.3		5.7						5.7	7								2																
	326	1037	12							"CHINA"		30	"CHINA:  JIANGSU PROVINCE:  TAICHOU"	32	119										22391	4						4					22391	4						4				
	327	1038	1	9						"CHINA"		30	"CHINA:  SHAANXI PROVINCE:  DINGXIANG, XINXIAN"	38.4	112.9		7.3		7.3					10	32300	4						4																
	8237	1039	2	2				87		"TURKEY"		140	"TURKEY:  ISTANBUL (CONSTANTINOPLE)"	38.4	27.3		6.8		6.8							3						2		2		2		3						2		2		
	330	1040								"TUNISIA"		15	"TUNISIA:  AL-KAIRAWAN"	35.7	10									11								3																
	333	1042	8	21						"IRAN"		140	"IRAN:  TABRIZ"	38	46.2										40000	4						4																
	335	1042	11	4	13	30				"IRAN"		140	"IRAN:  TABRIZ"	38.1	46.3	15	7.6						7.6	9	50000	4						4					50000	4						4				
	336	1045					0			"TURKEY"		140	"TURKEY"	39.7	39.5									9								2																
	337	1046					0			"TURKEY"		140	"TURKEY:  ANI (ARMENIA)"	40.5	43.5	15	5.5						5.5	8		3						3																
	338	1048								"UK"		120	"UNITED KINGDOM:  BRITIAN"	52	0											3																						
	341	1052	3							"IRAN"		140	"IRAN:  KHORASAN:  BAIHAQ, NISHAPUR"	36	58.8																	3																
	339	1052								"IRAN"		140	"IRAN:  KHUZESTAN:  ARRJAN"	30.6	50.3																	3																
	344	1057								"CHINA"		30	"CHINA:  BEIJING"	39.7	116.3		6.8		6.8					9	25000	4						4					25000	4						4				
	348	1058	12	8	15					"IRAQ"		140	"IRAQ:  MOSUL, KIRKUK, HAMADAN, TIKRIT, WASIT, AMAH"	34.3	44.7											3						3																
	351	1063	7				0			"LEBANON"		140	"LEBANON:  TARABULUS (TRIPOLIS), TYRE; TURKEY; IRAQ"	34.3	35.5									8		3						3																
	352	1063	9	23			0			"TURKEY"		140	"TURKEY:  ISTANBUL,TRAKYA, ERDEK, IZNIK"	40.4	28.9									8																								
	353	1064					0			"TURKEY"		140	"TURKEY:  IZNIK,NICAEA"	40.7	29.7																	3																
	354	1065	1	21			0			"ITALY"		130	"ITALY:  SICILY:  CATANIA,MESSINA,MILAZZO,PALE"	38.1	15.1									10	975	3						3																
	355	1065	12	3			0			"IRAN"		140	"IRAN:  KHORASAN,JABAL"	35	58											3						3																
	356	1066	3	31			0			"IRAN"		140	"IRAN:  KHORASAN"	34	58											3						3																
	359	1067	11							"CHINA"		30	"CHINA:  GUANGDONG PROVINCE"	23.6	116.5		6.8		6.8					9		3						4						3						4				
	361	1068	3	18				90		"ISRAEL"		140	"ISRAEL:  RAMLA,PALESTINE,JERUSALEM,TABUK,KUFA,HALLA"	29.5	34.95									9		3						4		4				3						4		4		
	362	1068	8	14						"CHINA"		30	"CHINA:  HEBEI PROVINCE:  CANGZHOU, HEJIAN"	38.5	116.1		6		6					8		3						3		3				3						3		3		
	364	1070	2	25			0			"EGYPT"		15	"EGYPT:  AL-QAHIRAH (CAIRO); ISRAEL:  JERUSALEM"	30	31.1																	2																
	365	1072								"YEMEN"		60	"YEMEN:  SANA, ZABID; SAUDI ARABIA:  MECCA"	14.2	43.3									8	50	1						2		2		2	50	1						2		2		
	366	1076					0			"SYRIA"		140	"SYRIA:  (MANY COUNTRIES)"	35	38									8		3						3																
	367	1082	12	6			0			"TURKEY"		140	"TURKEY"	40.5	28.5									10																								
	368	1085	4	29						"IRAN"		140	"IRAN:  ARAJAN,KHUZESTAN"	31	49											3						3																
	369	1085	4	29						"TURKEY"		140	"TURKEY:  ERZURUM"	39.9	41.1											3																						
	371	1086	4	18						"IRAQ"		140	"IRAQ:  MESOPOTAMIA,JAZIRAH,BADHARAYA; SYRIA"	34	44									8								2																
	370	1086								"ITALY"		130	"ITALY:  SIRACUSA (SYRACUSE)"	37	15.3										1000	3						3																
	372	1088	4	22						"GEORGIA"		40	"GEORGIA:  TMOGVI"	41.4	43.2	10	5.3						5.3			3						3																
	5904	1088	6	10				93		"JAPAN"		30	"JAPAN:  SANRIKU"	40.5	143		7		7																													
	373	1089								"SYRIA"		140	"SYRIA:  TUDMUR (PALMYRA)"	34.3	38.2									8								3																
	374	1091	9	26						"TURKEY"		140	"TURKEY:  ANTAKYA (ANTIOCH); SYRIA"	36.1	36.1									9								3												3				
	375	1096	12	17				96		"JAPAN"		30	"JAPAN:  ENSHUNADA"	34	137.5		8.4		8.4						400	3																						
	7381	1099	2	22				2992		"JAPAN"		30	"JAPAN:  NANKAIDO"	33	135.5		8.4		8.4																									1				
	376	1101								"IRAN"		140	"IRAN:  KHORASAN"	36	59	10	6.5						6.5	10	60000	4											60000	4										
	377	1102	1	15						"CHINA"		30	"CHINA:  SHANXI PROVINCE:  CHIN,HSI TAI IN TAI,YUAN"	37.5	112.6											3						3						3						3				
	379	1102	2	28			0			"AFGHANISTAN"		40	"AFGHANISTAN:  GERAT"	35	62.1	15	6.1						6.1	8								2																
	380	1106								"TURKEY"		140	"TURKEY:  ANTAKYA (ANTIOCH), AL-DAINOOR"	36.2	36.1									8								1		1		1								1		1		
	381	1109								"TURKEY"		140	"TURKEY:  ANTAKYA (ANTIOCH)"	36.2	36.1									11								3		3		3								3		3		
	382	1111					0			"TURKEY"		140	"TURKEY:  VAN"	38.5	43.4									9								3																
	385	1114	3	12						"TURKEY"		140	"TURKEY:  SANAOSATA,GHISN-MANSUR,KNESUN,MARAS"	37.5	38.5																																	
	383	1114								"TURKEY"		140	"TURKEY:  ANTAKYA (ANTIOCH); SYRIA:  HALAB (ALEPPO)"	36.1	36.1																	2																
	9985	1114								"ITALY"		130	"ITALY:  VITERBO"	42.42	12.1									10								1												1				
	387	1115					0			"IRAN"		140	"IRAN:  HENGAM ISLAND,KISH ISLAND"	26.4	55.5																	3																
	388	1115								"TURKEY"		140	"TURKEY:  ANTIOCH; SYRIA: ALEPPO; ISRAEL: PALESTINE"	36.1	36.1																	3																
	389	1115								"TURKEY"		140	"TURKEY:  HARRAN,KUFA,SAMSAT,EL-SUN"	36.8	39									10								3																
	390	1117	1	3	21	30	0			"ITALY"		130	"ITALY:  N"	45.5	11									11																								
	391	1117	3	1			0			"ITALY"		130	"ITALY:  VENEZIA (VENICE) TO EMILIA"	44.8	11.3									10		3						3																
	7261	1118								"UK"		120	"UNITED KINGDOM:  IRELAND:  SLIABH-ELPA"													3						4						3						4				
	392	1119	12	10			0			"IRAN"		140	"IRAN:  QAZVIN"	36.2	50		6.5						6.5									3																
	7906	1125	8	30						"CHINA"		30	"CHINA:  GANSU PROVINCE"	36.1	103.7		7		7					9								3		3										3		3		
	393	1125	10	11			0			"ITALY"		130	"ITALY:  BENEVENTO"	41.1	14.8									10																								
	394	1130	2	12			0			"IRAQ"		140	"IRAQ:  AL-MAWSIL (MOSUL),JABAL,JAZIRAH"	36.2	43.1																	3																
	395	1130	2	28			0			"IRAQ"		140	"IRAQ:  BAGHDAD"	33.2	44.2									7								2																
	398	1137	9	19						"IRAQ"		140	"IRAQ-SYRIA:  MESOPOTAMIA, MOSUL"	36.3	43.1									9		3						4						3						4				
	397	1137					0			"ITALY"		130	"ITALY:  SICILY:  CATANIA"	37.3	15.1										15000	4																						
	402	1139								"AZERBAIJAN"		40	"AZERBAIJAN:  GYZNDZHA"	40.3	46.3									11	230000	4						4		4			230000	4						4		4		
	405	1143	4							"CHINA"		30	"CHINA:  NINGXIA"	38.5	106.3		6		6					8	10000	4						3		3			10000	4						3		3		
	406	1149	5	11			0			"IRAQ"		140	"IRAQ:  BAGHDAD"	33.2	44.4											3																						
	407	1151					0			"SYRIA"		140	"SYRIA:  BUSRA"	32.6	36.7		6.2						6.2	9								3																
	408	1151					0			"PORTUGAL"		130	"PORTUGAL:  LISBON"	38.7	-9.1										1000	3						1																
	409	1153					0			"GREECE"		130	"GREECE-ALBANIA"	39.8	20.1									10																								
	412	1155	1	18						"ITALY"		130	"ITALY:  BORGOGNE"	45.8	8.1											3																						
	411	1155								"SYRIA"		140	"SYRIA:  DIMASHQ; TURKEY:ANTIOCH; LEBANON:TARABULUS"	34.5	36.5										2000	4																						
	413	1156	10	26						"SYRIA"		140	"SYRIA:  HALAB (ALEPPO), MALATICH"	36.2	37.2										2000	4						3		3			2000	4						3		3		
	415	1157	2	13						"SYRIA"		140	"SYRIA:  HALAB (ALEPPO)"	35.1	36.3										8000	4						4					80000	4						4				
	416	1158								"SYRIA"		140	"SYRIA:  MALATYA,DIMASHQ; LEBANON; TURKEY:  ANTAKYA"	38.4	38.35										20000	4						4		4			20000	4						4		4		
	417	1160					0			"ISRAEL"		140	"ISRAEL"	32	35.5		6.1						6.1									3																
	418	1164					0			"ICELAND"		120	"ICELAND:  SOUTHLAND,GRIMSNES"	64.3	-20									10	19	1																						
	421	1169	2	4				2852	1	"ITALY"		130	"ITALY:  SICILY:  SIRACUSA (SYRACUSE); CALABRIA"	37.3	15.03									11	16000	4						3		3			16000	4						3		3		
	419	1169								"SYRIA"		140	"SYRIA:  HALAB (ALEPPO),DIMASHQ (DAMASCUS)"	36.2	37.2									10	80000	4						3					80000	4						3				
	422	1171					0			"LEBANON"		140	"LEBANON:  TARABULUS (TRIPOLI)"	34.4	35.8																	3																
	9807	1172						3108		"ITALY"		130	"ITALY:  SICILY"	38	15																							3										
	424	1175	7	22			0			"IRAN"		140	"IRAN:  REY (RAY),QAZVIN"	35.3	51.2											3						3																
	423	1175					0			"TURKMENISTAN"		40	"TURKMENISTAN"	37.5	65.5	15	7.1						7.1	10																								
	425	1176					0			"IRAN"		140	"IRAN:  REY-QAZVIN"	36.3	50																	3																
	426	1179					0			"TURKEY"		140	"TURKEY:  ANTIOCH; SYRIA:DAMASCUS; LEBANON:TRIPOLIS"	36.1	36.1																	3																
	427	1180					0			"ITALY"		130	"ITALY:  ARIANO"	41.1	15.1									10																								
	428	1182					0			"SYRIA"		140	"SYRIA:  BUSRA; ISRAEL:  PALESTINE"	32.6	36.7		6.7						6.7	10								3																
	429	1182					0			"ICELAND"		120	"ICELAND:  SOUTHLAND"	64	-21									10	11	1																						
	430	1183					0			"SYRIA"		140	"SYRIA:  DIMASHQ; TURKEY: ANTAKYA; LEBANON: TRIPOLI"	34.5	36.5										20000	4						3					20000	4						3				
	432	1184	5	24			0			"ITALY"		130	"ITALY:  COSENZA"	39.3	16.2									10								3																
	435	1201	4	25	14					"SLOVENIA"		130	"BALKANS NW:  SLOVENIA:  STYRIA"	46.4	15.3									8								3												3				
	440	1202	5	20				100		"SYRIA"		140	"SYRIA:  SOUTHWESTERN"	33.5	36		7.6		7.6					11	30000	4						4		4			30000	4						4		4		
	442	1202	7	25						"CHINA"		30	"CHINA:  FUJIAN PROVINCE:  KIEN NAN CHAN"	27.1	118.4											3												3										
	444	1208	7	16						"IRAN"		140	"IRAN:  NEYSHABUR (NEISHABUR),FIRRIM"	36.3	57.6		6.5						6.5									3																
	445	1208								"TURKMENISTAN"		40	"TURKMENISTAN:  GURGANDZHE"	42	60	10	6.1						6.1	9	2000	4						3																
	448	1209	12	4						"CHINA"		30	"CHINA:  SHAANXI PROVINCE:  FUSHAN"	36	111.8		6.3		6.3					9	3000	4						3		3			3000	4						3		3		
	447	1209								"IRAN"		140	"IRAN:  NISHAPUR"	36	58.8	10	7.6						7.6	9								3																
	450	1212	5	1						"EGYPT"		15	"EGYPT: GULF OF AQABA"	28.556	33.976									9		3						3		3				3						3		3		
	451	1219	6	2						"CHINA"		30	"CHINA:  NINGXIA"	36	106.2		6.5		6.5					9	10000	4						4					10000	4						4				
	5936	1222	5	11	6	15		101		"CYPRUS"		130	"CYPRUS"	34.75	32.4									9		3						3						3						3				
	452	1222	12	25	11					"ITALY"		130	"ITALY:  BRESCIA"	45.55	10.22									10	12000	4						4		4			12000	4						4		4		
	454	1223								"ITALY"		130	"ITALY:  SIPONTO"	41.6	15.9									10																								
	8091	1227	7							"CHINA"		30	"CHINA:  NINGXIA"	38.5	106.3		5.5		5.5					7								1		1		1								1		1		
	455	1227								"FRANCE"		120	"FRANCE:  LAMBESC,  HIGH ALPS,PROVENCE"	43.6	5.3									11	5000	4						3																
	9981	1231	3	11				3478		"TURKEY"		140	"TURKEY: ISTANBUL (CONSTANTINOPLE)"	41	28.6		6.9		6.9					8								1		1										1		1		
	457	1231	6	1						"ITALY"		130	"ITALY:  S. GERMANO, MONTECASSINO"	41.5	13.8									10								2		2										2		2		
	458	1233								"ITALY"		130	"ITALY:  VENEZIA (VENICE)"	45.3	12.2		5.6						5.6									3																
	460	1237	3							"ALBANIA"		130	"ALBANIA"	41.3	19.5									10																								
	461	1237	8	24						"IRAN"		140	"IRAN:  GONABAD (DASHT-E-BAYAZ-GONABAD)"	34.2	58.4																	3																
	459	1237								"ALBANIA"		130	"ALBANIA:  DURRES"	41.2	19.3									10																								
	5937	1241	5	22				104		"JAPAN"		30	"JAPAN:  KAMAKURA"	35.2	139.4		7		7																									1				
	462	1248								"ITALY"		130	"ITALY:  SABAUDIA"	41	13										9000	4						4																
	9947	1255	6	7						"NEPAL"		60	"NEPAL:  KATHMANDU"	27.7	85.3											3						3		3				3						3		3		
	5938	1257	10	9				105		"JAPAN"		30	"SANRIKU, JAPAN"	39	144		7.5		7.5																													
